siparis_id,tarih_saat,musteri_tipi,urun_kategori,siparis_tutar,odeme_yontemi,kargo_firma,teslimat_sure,siparis_durum,memnuniyet_puan,bolge,tarih,saat,gun_adi,hafta
12678,2025-12-23 00:19:53,Bireysel,Elektronik,579.24,Havale,Hızlı Kargo,2,Tamamlandı,4.8,İstanbul,2025-12-23,0,Tuesday,51
7316,2025-12-23 00:20:01,Bireysel,Giyim,158.29,Kapıda Ödeme,Hızlı Kargo,1,Tamamlandı,5.0,İstanbul,2025-12-23,0,Tuesday,51
2350,2025-12-23 00:24:20,Bireysel,Giyim,272.7,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.2,Ankara,2025-12-23,0,Tuesday,51
10027,2025-12-23 00:24:22,Bireysel,Elektronik,1097.0,Kredi Kartı,Hızlı Kargo,3,İade,3.3,Ankara,2025-12-23,0,Tuesday,51
6914,2025-12-23 00:30:35,Kurumsal,Ev & Yaşam,786.21,Havale,Hızlı Kargo,4,Tamamlandı,4.3,Ankara,2025-12-23,0,Tuesday,51
5693,2025-12-23 00:32:03,Bireysel,Ev & Yaşam,231.7,Havale,Express Lojistik,3,Tamamlandı,4.8,İstanbul,2025-12-23,0,Tuesday,51
3880,2025-12-23 00:33:36,Kurumsal,Spor,448.16,Kapıda Ödeme,Hızlı Kargo,5,Tamamlandı,4.4,Diğer Şehirler,2025-12-23,0,Tuesday,51
7743,2025-12-23 00:35:59,Bireysel,Ev & Yaşam,20.0,Kredi Kartı,Süper Kargo,5,Tamamlandı,4.1,Ankara,2025-12-23,0,Tuesday,51
5340,2025-12-23 00:54:45,Bireysel,Giyim,182.28,Kredi Kartı,Süper Kargo,3,İptal,1.2,İstanbul,2025-12-23,0,Tuesday,51
3506,2025-12-23 00:56:18,Bireysel,Giyim,20.0,Havale,Hızlı Kargo,1,Tamamlandı,5.0,İstanbul,2025-12-23,0,Tuesday,51
10054,2025-12-23 00:57:02,Bireysel,Kitap & Hobi,94.63,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.5,İstanbul,2025-12-23,0,Tuesday,51
5731,2025-12-23 00:57:56,Bireysel,Giyim,136.68,Havale,Hızlı Kargo,3,Tamamlandı,4.5,İstanbul,2025-12-23,0,Tuesday,51
11647,2025-12-23 01:04:56,Bireysel,Elektronik,20.0,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.0,Ankara,2025-12-23,1,Tuesday,51
3556,2025-12-23 01:11:03,Bireysel,Kitap & Hobi,123.53,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.5,İzmir,2025-12-23,1,Tuesday,51
7123,2025-12-23 01:13:02,Bireysel,Ev & Yaşam,493.99,Kredi Kartı,Süper Kargo,2,Tamamlandı,4.6,İstanbul,2025-12-23,1,Tuesday,51
1600,2025-12-23 01:14:20,Kurumsal,Elektronik,953.5,Kredi Kartı,Süper Kargo,4,Tamamlandı,3.8,İzmir,2025-12-23,1,Tuesday,51
12617,2025-12-23 01:15:54,Bireysel,Ev & Yaşam,189.91,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,5.0,İstanbul,2025-12-23,1,Tuesday,51
1670,2025-12-23 01:30:14,Bireysel,Spor,424.06,Kapıda Ödeme,Express Lojistik,3,Tamamlandı,4.5,İstanbul,2025-12-23,1,Tuesday,51
3059,2025-12-23 01:49:15,Bireysel,Kitap & Hobi,58.15,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.1,Ankara,2025-12-23,1,Tuesday,51
2774,2025-12-23 01:53:06,Kurumsal,Kitap & Hobi,323.48,Havale,Hızlı Kargo,2,Tamamlandı,4.9,İstanbul,2025-12-23,1,Tuesday,51
3907,2025-12-23 01:57:11,Bireysel,Elektronik,2217.41,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.5,İzmir,2025-12-23,1,Tuesday,51
1634,2025-12-23 02:41:20,Bireysel,Spor,203.67,Havale,Süper Kargo,3,Tamamlandı,4.2,İstanbul,2025-12-23,2,Tuesday,51
2598,2025-12-23 02:48:36,Bireysel,Giyim,225.22,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.0,Ankara,2025-12-23,2,Tuesday,51
10169,2025-12-23 02:52:03,Bireysel,Giyim,169.07,Havale,Express Lojistik,4,Tamamlandı,4.5,İzmir,2025-12-23,2,Tuesday,51
1892,2025-12-23 02:54:57,Kurumsal,Elektronik,20.0,Kapıda Ödeme,Hızlı Kargo,1,Tamamlandı,5.0,İstanbul,2025-12-23,2,Tuesday,51
12047,2025-12-23 02:59:29,Bireysel,Spor,455.76,Kapıda Ödeme,Süper Kargo,3,İade,2.5,İstanbul,2025-12-23,2,Tuesday,51
6260,2025-12-23 03:26:57,Bireysel,Giyim,41.51,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.2,İzmir,2025-12-23,3,Tuesday,51
9798,2025-12-23 03:29:20,Kurumsal,Elektronik,758.21,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.2,Ankara,2025-12-23,3,Tuesday,51
2437,2025-12-23 03:35:08,Bireysel,Ev & Yaşam,117.2,Havale,Süper Kargo,3,Tamamlandı,4.9,İzmir,2025-12-23,3,Tuesday,51
8626,2025-12-23 03:39:03,Kurumsal,Elektronik,20.0,Kredi Kartı,Express Lojistik,4,Tamamlandı,4.5,Ankara,2025-12-23,3,Tuesday,51
12682,2025-12-23 03:46:04,Bireysel,Kitap & Hobi,88.25,Havale,Süper Kargo,4,İptal,1.5,İstanbul,2025-12-23,3,Tuesday,51
6360,2025-12-23 04:08:13,Bireysel,Elektronik,1640.17,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.8,Diğer Şehirler,2025-12-23,4,Tuesday,51
9331,2025-12-23 04:36:03,Bireysel,Spor,119.34,Havale,Hızlı Kargo,1,Tamamlandı,4.7,İstanbul,2025-12-23,4,Tuesday,51
11940,2025-12-23 04:36:39,Bireysel,Spor,362.16,Kredi Kartı,Süper Kargo,6,Tamamlandı,3.3,Diğer Şehirler,2025-12-23,4,Tuesday,51
8586,2025-12-23 05:16:39,Bireysel,Kitap & Hobi,185.78,Havale,Hızlı Kargo,3,İade,2.1,İstanbul,2025-12-23,5,Tuesday,51
1001,2025-12-23 05:42:07,Bireysel,Spor,51.94,Havale,Express Lojistik,3,Tamamlandı,4.6,Ankara,2025-12-23,5,Tuesday,51
10958,2025-12-23 06:02:24,Bireysel,Ev & Yaşam,23.39,Kredi Kartı,Hızlı Kargo,1,Tamamlandı,4.8,İstanbul,2025-12-23,6,Tuesday,51
2833,2025-12-23 07:01:57,Bireysel,Elektronik,50.36,Kapıda Ödeme,Express Lojistik,3,Tamamlandı,4.8,İstanbul,2025-12-23,7,Tuesday,51
8016,2025-12-23 07:34:31,Kurumsal,Spor,239.84,Kapıda Ödeme,Hızlı Kargo,2,İptal,1.7,Ankara,2025-12-23,7,Tuesday,51
10882,2025-12-23 08:39:55,Bireysel,Kitap & Hobi,130.92,Kapıda Ödeme,Express Lojistik,2,Tamamlandı,4.9,Diğer Şehirler,2025-12-23,8,Tuesday,51
2103,2025-12-23 09:02:05,Bireysel,Elektronik,518.56,Kredi Kartı,Süper Kargo,2,Tamamlandı,4.5,İstanbul,2025-12-23,9,Tuesday,51
12387,2025-12-23 09:09:23,Bireysel,Elektronik,1406.26,Havale,Hızlı Kargo,4,Tamamlandı,4.4,Diğer Şehirler,2025-12-23,9,Tuesday,51
12391,2025-12-23 09:38:21,Bireysel,Elektronik,898.05,Kredi Kartı,Süper Kargo,6,Tamamlandı,3.5,Diğer Şehirler,2025-12-23,9,Tuesday,51
3187,2025-12-23 10:02:19,Bireysel,Giyim,44.28,Kapıda Ödeme,Süper Kargo,2,Tamamlandı,4.7,İstanbul,2025-12-23,10,Tuesday,51
7482,2025-12-23 10:29:48,Bireysel,Ev & Yaşam,502.25,Kredi Kartı,Express Lojistik,4,Tamamlandı,5.0,Ankara,2025-12-23,10,Tuesday,51
7755,2025-12-23 12:16:58,Bireysel,Giyim,85.41,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.8,Ankara,2025-12-23,12,Tuesday,51
7580,2025-12-23 13:01:37,Bireysel,Kitap & Hobi,170.65,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.6,Diğer Şehirler,2025-12-23,13,Tuesday,51
3692,2025-12-23 14:04:48,Bireysel,Elektronik,1228.05,Havale,Hızlı Kargo,3,Tamamlandı,4.5,Diğer Şehirler,2025-12-23,14,Tuesday,51
3634,2025-12-23 14:20:09,Bireysel,Giyim,194.17,Havale,Hızlı Kargo,1,Tamamlandı,4.6,İstanbul,2025-12-23,14,Tuesday,51
4027,2025-12-23 14:39:31,Bireysel,Giyim,120.73,Havale,Süper Kargo,2,Tamamlandı,4.7,İstanbul,2025-12-23,14,Tuesday,51
4018,2025-12-23 14:43:37,Bireysel,Elektronik,20.0,Kredi Kartı,Hızlı Kargo,5,Tamamlandı,4.0,Diğer Şehirler,2025-12-23,14,Tuesday,51
6106,2025-12-23 14:56:54,Bireysel,Giyim,184.57,Kredi Kartı,Süper Kargo,2,Tamamlandı,4.7,İstanbul,2025-12-23,14,Tuesday,51
8301,2025-12-23 15:20:55,Bireysel,Ev & Yaşam,311.47,Kredi Kartı,Express Lojistik,4,Tamamlandı,4.5,Ankara,2025-12-23,15,Tuesday,51
12419,2025-12-23 15:30:05,Bireysel,Ev & Yaşam,140.36,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.8,İzmir,2025-12-23,15,Tuesday,51
8751,2025-12-23 15:31:16,Bireysel,Kitap & Hobi,20.0,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.8,Ankara,2025-12-23,15,Tuesday,51
6542,2025-12-23 16:17:46,Bireysel,Kitap & Hobi,31.8,Kapıda Ödeme,Süper Kargo,5,Tamamlandı,3.8,İzmir,2025-12-23,16,Tuesday,51
2990,2025-12-23 16:19:23,Bireysel,Kitap & Hobi,20.0,Kredi Kartı,Hızlı Kargo,5,Tamamlandı,3.6,Diğer Şehirler,2025-12-23,16,Tuesday,51
7252,2025-12-23 16:21:49,Bireysel,Ev & Yaşam,296.57,Kapıda Ödeme,Hızlı Kargo,5,Tamamlandı,4.3,Diğer Şehirler,2025-12-23,16,Tuesday,51
11630,2025-12-23 16:23:54,Bireysel,Elektronik,20.0,Kredi Kartı,Süper Kargo,3,İptal,1.9,İstanbul,2025-12-23,16,Tuesday,51
12270,2025-12-23 16:54:34,Bireysel,Giyim,328.78,Kapıda Ödeme,Hızlı Kargo,3,Tamamlandı,4.3,İstanbul,2025-12-23,16,Tuesday,51
3861,2025-12-23 16:58:57,Bireysel,Kitap & Hobi,20.0,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.7,Diğer Şehirler,2025-12-23,16,Tuesday,51
2545,2025-12-23 17:00:57,Bireysel,Giyim,160.05,Kapıda Ödeme,Hızlı Kargo,4,Tamamlandı,4.7,Diğer Şehirler,2025-12-23,17,Tuesday,51
10452,2025-12-23 17:01:39,Bireysel,Kitap & Hobi,108.32,Kapıda Ödeme,Hızlı Kargo,4,İade,3.1,İzmir,2025-12-23,17,Tuesday,51
10724,2025-12-23 17:03:56,Bireysel,Elektronik,291.48,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.4,İstanbul,2025-12-23,17,Tuesday,51
9350,2025-12-23 17:09:58,Bireysel,Kitap & Hobi,86.88,Havale,Express Lojistik,4,Tamamlandı,4.6,Diğer Şehirler,2025-12-23,17,Tuesday,51
5098,2025-12-23 17:30:44,Bireysel,Giyim,175.31,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.8,Ankara,2025-12-23,17,Tuesday,51
1336,2025-12-23 17:44:16,Kurumsal,Giyim,479.19,Kredi Kartı,Süper Kargo,5,Tamamlandı,4.5,Ankara,2025-12-23,17,Tuesday,51
3484,2025-12-23 18:10:51,Bireysel,Ev & Yaşam,276.81,Havale,Express Lojistik,4,Tamamlandı,4.3,İzmir,2025-12-23,18,Tuesday,51
10334,2025-12-23 18:11:12,Bireysel,Elektronik,316.89,Havale,Hızlı Kargo,4,Tamamlandı,4.0,Diğer Şehirler,2025-12-23,18,Tuesday,51
2293,2025-12-23 18:27:02,Kurumsal,Giyim,500.1,Kapıda Ödeme,Express Lojistik,2,Tamamlandı,4.6,İstanbul,2025-12-23,18,Tuesday,51
8328,2025-12-23 18:45:44,Bireysel,Kitap & Hobi,72.69,Havale,Hızlı Kargo,4,Tamamlandı,4.5,Ankara,2025-12-23,18,Tuesday,51
13248,2025-12-23 18:50:52,Kurumsal,Ev & Yaşam,161.65,Kredi Kartı,Hızlı Kargo,4,İade,3.4,Ankara,2025-12-23,18,Tuesday,51
9164,2025-12-23 19:01:02,Kurumsal,Giyim,266.69,Kapıda Ödeme,Express Lojistik,1,Tamamlandı,4.9,İstanbul,2025-12-23,19,Tuesday,51
4152,2025-12-23 19:04:08,Bireysel,Ev & Yaşam,304.08,Kredi Kartı,Express Lojistik,2,Tamamlandı,5.0,İstanbul,2025-12-23,19,Tuesday,51
9235,2025-12-23 19:08:11,Kurumsal,Ev & Yaşam,20.0,Havale,Süper Kargo,4,Tamamlandı,4.5,İzmir,2025-12-23,19,Tuesday,51
7389,2025-12-23 19:08:30,Bireysel,Kitap & Hobi,88.84,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.0,İstanbul,2025-12-23,19,Tuesday,51
12907,2025-12-23 19:09:41,Kurumsal,Spor,126.73,Kredi Kartı,Express Lojistik,2,Tamamlandı,4.9,İstanbul,2025-12-23,19,Tuesday,51
4171,2025-12-23 19:11:55,Bireysel,Giyim,227.46,Kredi Kartı,Express Lojistik,2,Tamamlandı,4.7,İstanbul,2025-12-23,19,Tuesday,51
4423,2025-12-23 19:12:11,Bireysel,Spor,107.56,Havale,Süper Kargo,3,Tamamlandı,4.7,Diğer Şehirler,2025-12-23,19,Tuesday,51
2849,2025-12-23 19:14:41,Bireysel,Giyim,290.93,Kredi Kartı,Express Lojistik,4,Tamamlandı,4.9,İzmir,2025-12-23,19,Tuesday,51
2083,2025-12-23 19:26:11,Bireysel,Elektronik,1573.85,Havale,Express Lojistik,1,Tamamlandı,5.0,İstanbul,2025-12-23,19,Tuesday,51
5096,2025-12-23 19:35:24,Bireysel,Giyim,286.39,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.0,Ankara,2025-12-23,19,Tuesday,51
9343,2025-12-23 19:43:52,Bireysel,Ev & Yaşam,165.62,Kredi Kartı,Süper Kargo,5,Tamamlandı,4.2,Ankara,2025-12-23,19,Tuesday,51
11827,2025-12-23 19:46:51,Bireysel,Ev & Yaşam,323.78,Havale,Süper Kargo,6,Tamamlandı,3.9,Diğer Şehirler,2025-12-23,19,Tuesday,51
1288,2025-12-23 19:51:56,Bireysel,Giyim,134.82,Kredi Kartı,Express Lojistik,2,Tamamlandı,5.0,İstanbul,2025-12-23,19,Tuesday,51
10705,2025-12-23 19:56:02,Kurumsal,Elektronik,20.0,Kredi Kartı,Süper Kargo,5,Tamamlandı,3.7,Ankara,2025-12-23,19,Tuesday,51
2517,2025-12-23 19:56:12,Bireysel,Giyim,81.17,Havale,Express Lojistik,2,Tamamlandı,4.7,Ankara,2025-12-23,19,Tuesday,51
11371,2025-12-23 20:03:37,Bireysel,Giyim,22.96,Kredi Kartı,Süper Kargo,5,İade,2.9,Ankara,2025-12-23,20,Tuesday,51
7675,2025-12-23 20:05:21,Bireysel,Kitap & Hobi,152.57,Kredi Kartı,Express Lojistik,4,Tamamlandı,4.1,Diğer Şehirler,2025-12-23,20,Tuesday,51
7345,2025-12-23 20:17:18,Bireysel,Elektronik,366.54,Kredi Kartı,Express Lojistik,3,Tamamlandı,4.1,İstanbul,2025-12-23,20,Tuesday,51
9545,2025-12-23 20:24:05,Bireysel,Ev & Yaşam,20.0,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,3.9,Ankara,2025-12-23,20,Tuesday,51
1925,2025-12-23 20:24:21,Bireysel,Ev & Yaşam,128.03,Havale,Express Lojistik,3,Tamamlandı,4.9,Ankara,2025-12-23,20,Tuesday,51
5556,2025-12-23 20:30:17,Bireysel,Elektronik,1434.86,Kapıda Ödeme,Süper Kargo,3,Tamamlandı,4.5,İstanbul,2025-12-23,20,Tuesday,51
7266,2025-12-23 20:31:45,Bireysel,Giyim,105.28,Kredi Kartı,Express Lojistik,3,Tamamlandı,4.6,İzmir,2025-12-23,20,Tuesday,51
9488,2025-12-23 20:34:40,Kurumsal,Elektronik,5056.33,Kredi Kartı,Hızlı Kargo,3,İade,3.2,Diğer Şehirler,2025-12-23,20,Tuesday,51
5971,2025-12-23 20:37:41,Kurumsal,Elektronik,3705.35,Kredi Kartı,Express Lojistik,2,Tamamlandı,5.0,Ankara,2025-12-23,20,Tuesday,51
10271,2025-12-23 20:39:13,Bireysel,Spor,110.47,Kapıda Ödeme,Express Lojistik,3,Tamamlandı,4.3,Ankara,2025-12-23,20,Tuesday,51
10761,2025-12-23 20:47:53,Kurumsal,Spor,464.99,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.6,Diğer Şehirler,2025-12-23,20,Tuesday,51
5387,2025-12-23 20:48:02,Kurumsal,Giyim,325.74,Havale,Express Lojistik,2,Tamamlandı,4.8,Ankara,2025-12-23,20,Tuesday,51
2528,2025-12-23 20:51:57,Bireysel,Giyim,76.65,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.3,Ankara,2025-12-23,20,Tuesday,51
2357,2025-12-23 20:55:58,Bireysel,Giyim,257.82,Kapıda Ödeme,Hızlı Kargo,3,İptal,1.4,Ankara,2025-12-23,20,Tuesday,51
10566,2025-12-23 20:59:04,Kurumsal,Giyim,540.75,Kapıda Ödeme,Express Lojistik,1,Tamamlandı,5.0,İstanbul,2025-12-23,20,Tuesday,51
3058,2025-12-23 21:03:35,Kurumsal,Giyim,409.55,Kredi Kartı,Süper Kargo,4,Tamamlandı,3.8,İstanbul,2025-12-23,21,Tuesday,51
9073,2025-12-23 21:05:06,Kurumsal,Giyim,774.89,Kredi Kartı,Süper Kargo,5,İade,3.1,İzmir,2025-12-23,21,Tuesday,51
4110,2025-12-23 21:07:13,Bireysel,Ev & Yaşam,39.17,Kapıda Ödeme,Süper Kargo,5,Tamamlandı,4.8,Ankara,2025-12-23,21,Tuesday,51
2564,2025-12-23 21:09:58,Bireysel,Elektronik,1752.76,Havale,Süper Kargo,5,Tamamlandı,4.2,Diğer Şehirler,2025-12-23,21,Tuesday,51
12815,2025-12-23 21:26:50,Bireysel,Giyim,265.52,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.5,Ankara,2025-12-23,21,Tuesday,51
6903,2025-12-23 21:28:20,Bireysel,Giyim,281.27,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.4,İstanbul,2025-12-23,21,Tuesday,51
7895,2025-12-23 21:29:57,Bireysel,Spor,185.48,Kredi Kartı,Express Lojistik,3,İade,2.7,Diğer Şehirler,2025-12-23,21,Tuesday,51
8032,2025-12-23 21:30:43,Kurumsal,Giyim,182.83,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.1,Ankara,2025-12-23,21,Tuesday,51
8838,2025-12-23 21:42:09,Bireysel,Giyim,281.99,Havale,Hızlı Kargo,3,Tamamlandı,4.2,Diğer Şehirler,2025-12-23,21,Tuesday,51
4218,2025-12-23 21:48:20,Bireysel,Giyim,20.0,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.5,Diğer Şehirler,2025-12-23,21,Tuesday,51
11793,2025-12-23 21:55:26,Kurumsal,Elektronik,834.65,Kredi Kartı,Express Lojistik,1,İade,3.4,İstanbul,2025-12-23,21,Tuesday,51
12835,2025-12-23 22:03:48,Bireysel,Elektronik,958.21,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.5,Ankara,2025-12-23,22,Tuesday,51
3326,2025-12-23 22:18:46,Bireysel,Elektronik,338.88,Kredi Kartı,Hızlı Kargo,1,Tamamlandı,4.8,İstanbul,2025-12-23,22,Tuesday,51
9015,2025-12-23 22:24:44,Bireysel,Elektronik,20.0,Kredi Kartı,Süper Kargo,6,Tamamlandı,3.4,Diğer Şehirler,2025-12-23,22,Tuesday,51
11280,2025-12-23 22:28:13,Kurumsal,Kitap & Hobi,171.7,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.2,İzmir,2025-12-23,22,Tuesday,51
12369,2025-12-23 22:34:54,Kurumsal,Ev & Yaşam,361.56,Kredi Kartı,Süper Kargo,5,Tamamlandı,4.1,Ankara,2025-12-23,22,Tuesday,51
5083,2025-12-23 22:36:00,Bireysel,Giyim,54.54,Kredi Kartı,Süper Kargo,5,Tamamlandı,3.7,Diğer Şehirler,2025-12-23,22,Tuesday,51
6037,2025-12-23 22:50:14,Bireysel,Giyim,156.15,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.6,İstanbul,2025-12-23,22,Tuesday,51
9614,2025-12-23 23:01:10,Bireysel,Elektronik,705.41,Kapıda Ödeme,Süper Kargo,5,Tamamlandı,3.7,Diğer Şehirler,2025-12-23,23,Tuesday,51
9523,2025-12-23 23:03:07,Bireysel,Elektronik,1005.33,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,5.0,İstanbul,2025-12-23,23,Tuesday,51
11869,2025-12-23 23:04:52,Bireysel,Ev & Yaşam,135.84,Havale,Hızlı Kargo,4,Tamamlandı,4.2,Ankara,2025-12-23,23,Tuesday,51
8357,2025-12-23 23:07:37,Bireysel,Giyim,46.11,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.3,Diğer Şehirler,2025-12-23,23,Tuesday,51
1783,2025-12-23 23:13:35,Bireysel,Giyim,120.55,Kredi Kartı,Express Lojistik,3,Tamamlandı,4.2,İstanbul,2025-12-23,23,Tuesday,51
8114,2025-12-23 23:14:10,Bireysel,Elektronik,1574.33,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.1,Diğer Şehirler,2025-12-23,23,Tuesday,51
6370,2025-12-23 23:19:56,Bireysel,Giyim,108.23,Kapıda Ödeme,Express Lojistik,1,Tamamlandı,4.9,İstanbul,2025-12-23,23,Tuesday,51
11914,2025-12-23 23:23:32,Kurumsal,Giyim,316.35,Kapıda Ödeme,Süper Kargo,3,Tamamlandı,4.0,Diğer Şehirler,2025-12-23,23,Tuesday,51
5661,2025-12-23 23:44:12,Kurumsal,Kitap & Hobi,199.36,Kredi Kartı,Express Lojistik,2,Tamamlandı,4.9,İstanbul,2025-12-23,23,Tuesday,51
10715,2025-12-23 23:47:03,Bireysel,Elektronik,503.85,Kapıda Ödeme,Hızlı Kargo,4,Tamamlandı,4.6,Diğer Şehirler,2025-12-23,23,Tuesday,51
8879,2025-12-23 23:48:45,Bireysel,Elektronik,1014.92,Kredi Kartı,Süper Kargo,2,Tamamlandı,4.3,İstanbul,2025-12-23,23,Tuesday,51
9650,2025-12-23 23:50:27,Bireysel,Ev & Yaşam,20.0,Havale,Hızlı Kargo,1,Tamamlandı,5.0,İstanbul,2025-12-23,23,Tuesday,51
2454,2025-12-24 00:01:41,Kurumsal,Ev & Yaşam,375.32,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,5.0,Diğer Şehirler,2025-12-24,0,Wednesday,51
7289,2025-12-24 00:02:00,Bireysel,Elektronik,20.0,Havale,Süper Kargo,2,Tamamlandı,4.4,İstanbul,2025-12-24,0,Wednesday,51
13311,2025-12-24 00:03:58,Bireysel,Giyim,141.85,Havale,Süper Kargo,5,Tamamlandı,4.1,Diğer Şehirler,2025-12-24,0,Wednesday,51
2812,2025-12-24 00:20:19,Bireysel,Elektronik,797.77,Kredi Kartı,Express Lojistik,2,Tamamlandı,4.5,İstanbul,2025-12-24,0,Wednesday,51
9094,2025-12-24 00:20:25,Kurumsal,Giyim,574.17,Kredi Kartı,Süper Kargo,4,Tamamlandı,3.8,İzmir,2025-12-24,0,Wednesday,51
11176,2025-12-24 00:26:39,Bireysel,Elektronik,1048.62,Kapıda Ödeme,Hızlı Kargo,3,Tamamlandı,4.4,Diğer Şehirler,2025-12-24,0,Wednesday,51
1413,2025-12-24 00:30:17,Bireysel,Giyim,126.29,Havale,Süper Kargo,2,Tamamlandı,4.2,İstanbul,2025-12-24,0,Wednesday,51
10795,2025-12-24 00:36:37,Bireysel,Elektronik,20.0,Havale,Hızlı Kargo,3,Tamamlandı,4.5,Diğer Şehirler,2025-12-24,0,Wednesday,51
9526,2025-12-24 00:40:10,Bireysel,Elektronik,20.0,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.5,İstanbul,2025-12-24,0,Wednesday,51
13210,2025-12-24 00:41:02,Bireysel,Spor,348.82,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.2,Diğer Şehirler,2025-12-24,0,Wednesday,51
11403,2025-12-24 00:44:58,Bireysel,Ev & Yaşam,197.92,Havale,Hızlı Kargo,1,Tamamlandı,5.0,İstanbul,2025-12-24,0,Wednesday,51
9037,2025-12-24 00:51:07,Bireysel,Elektronik,1765.83,Havale,Express Lojistik,4,Tamamlandı,4.4,Diğer Şehirler,2025-12-24,0,Wednesday,51
7129,2025-12-24 01:04:46,Bireysel,Elektronik,779.2,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.7,Diğer Şehirler,2025-12-24,1,Wednesday,51
2257,2025-12-24 01:08:34,Bireysel,Ev & Yaşam,54.09,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.3,İzmir,2025-12-24,1,Wednesday,51
7400,2025-12-24 01:11:39,Bireysel,Giyim,149.05,Kredi Kartı,Süper Kargo,4,İade,3.0,İstanbul,2025-12-24,1,Wednesday,51
2173,2025-12-24 01:16:42,Bireysel,Giyim,181.02,Kredi Kartı,Süper Kargo,2,Tamamlandı,4.5,İstanbul,2025-12-24,1,Wednesday,51
1930,2025-12-24 01:21:29,Bireysel,Kitap & Hobi,23.52,Havale,Süper Kargo,4,Tamamlandı,4.8,Diğer Şehirler,2025-12-24,1,Wednesday,51
4366,2025-12-24 01:31:27,Bireysel,Kitap & Hobi,96.21,Kredi Kartı,Hızlı Kargo,1,Tamamlandı,4.8,İstanbul,2025-12-24,1,Wednesday,51
9245,2025-12-24 01:33:12,Kurumsal,Ev & Yaşam,688.71,Kredi Kartı,Süper Kargo,5,Tamamlandı,3.7,Ankara,2025-12-24,1,Wednesday,51
6175,2025-12-24 01:36:31,Kurumsal,Giyim,437.12,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.2,İstanbul,2025-12-24,1,Wednesday,51
4751,2025-12-24 01:37:28,Bireysel,Elektronik,808.23,Kredi Kartı,Hızlı Kargo,2,İptal,1.8,İzmir,2025-12-24,1,Wednesday,51
9993,2025-12-24 01:41:25,Bireysel,Elektronik,20.0,Havale,Hızlı Kargo,3,Tamamlandı,4.3,Diğer Şehirler,2025-12-24,1,Wednesday,51
2504,2025-12-24 01:42:18,Bireysel,Ev & Yaşam,134.76,Kredi Kartı,Express Lojistik,3,Tamamlandı,4.6,Ankara,2025-12-24,1,Wednesday,51
12143,2025-12-24 01:46:07,Bireysel,Giyim,233.39,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.6,İstanbul,2025-12-24,1,Wednesday,51
3035,2025-12-24 01:57:17,Bireysel,Elektronik,20.0,Kapıda Ödeme,Hızlı Kargo,2,İade,2.9,İstanbul,2025-12-24,1,Wednesday,51
11435,2025-12-24 02:05:03,Kurumsal,Ev & Yaşam,500.03,Kredi Kartı,Express Lojistik,4,Tamamlandı,4.9,İzmir,2025-12-24,2,Wednesday,51
8108,2025-12-24 02:07:59,Bireysel,Ev & Yaşam,131.78,Havale,Süper Kargo,3,Tamamlandı,4.5,Diğer Şehirler,2025-12-24,2,Wednesday,51
