rezervasyon_id,tarih_saat,musteri_tipi,cadir_tipi,yas_grubu,odeme_yontemi,sezon,konaklama_gece,toplam_tutar,checkin_sure_dk,memnuniyet_puan,ekstra_kahvalti,ekstra_somine,ekstra_aktivite,onceki_ziyaret,ek_harcama
RZV13149,2024-10-22 10:17:00,Aile,Standart,36-45,Kredi Kartı,Sonbahar,5,9424.73,9,3.9,True,True,True,1,1684.55
RZV13150,2024-10-22 11:01:00,Arkadaş Grubu,Standart,26-35,Havale,Sonbahar,3,5916.79,10,3.6,True,False,False,0,860.08
RZV13151,2024-10-22 11:09:00,Aile,Royal,26-35,Kredi Kartı,Sonbahar,3,7724.02,9,4.3,True,True,True,0,1916.57
RZV13152,2024-10-22 11:24:00,Çift,Lüks,36-45,Online Ödeme,Sonbahar,2,6491.76,13,4.2,True,True,False,0,1411.64
RZV13153,2024-10-22 11:42:00,Aile,Royal,46-60,Kredi Kartı,Sonbahar,3,8037.05,7,4.1,True,True,True,1,1648.87
RZV13154,2024-10-22 12:27:00,Çift,Lüks,46-60,Online Ödeme,Sonbahar,2,7632.28,16,4.7,True,True,False,1,1552.1
RZV13155,2024-10-22 12:38:00,Çift,Royal,36-45,Online Ödeme,Sonbahar,2,5787.25,6,4.2,True,True,False,0,890.25
RZV13156,2024-10-22 12:40:00,Tek Kişi,Lüks,36-45,Nakit,Sonbahar,1,3370.24,9,4.8,True,True,False,0,977.91
RZV13157,2024-10-22 12:49:00,Çift,Royal,26-35,Kredi Kartı,Sonbahar,2,6109.12,7,4.0,True,True,False,7,1399.82
RZV13158,2024-10-22 13:08:00,Çift,Royal,36-45,Havale,Sonbahar,2,5868.5,15,4.1,True,True,True,0,1589.01
RZV13159,2024-10-22 13:21:00,Aile,Standart,26-35,Kredi Kartı,Sonbahar,7,15139.54,17,3.6,True,False,False,1,1524.41
RZV13160,2024-10-22 13:41:00,Tek Kişi,Standart,18-25,Kredi Kartı,Sonbahar,1,2170.89,11,3.5,True,True,False,1,683.88
RZV13161,2024-10-22 14:34:00,Çift,Royal,36-45,Nakit,Sonbahar,3,8821.29,13,4.0,True,True,False,3,1665.29
RZV13162,2024-10-22 14:53:00,Arkadaş Grubu,Standart,36-45,Nakit,Sonbahar,3,5691.76,16,4.1,True,False,True,2,951.3
RZV13163,2024-10-22 15:01:00,Çift,Standart,46-60,Havale,Sonbahar,3,6595.91,16,3.6,False,False,False,0,639.99
RZV13164,2024-10-22 15:07:00,Çift,Royal,26-35,Online Ödeme,Sonbahar,2,5404.1,41,4.4,True,True,False,0,907.86
RZV13165,2024-10-22 15:20:00,Çift,Standart,26-35,Nakit,Sonbahar,2,4137.36,29,3.9,True,True,False,2,938.73
RZV13166,2024-10-22 15:24:00,Arkadaş Grubu,Lüks,26-35,Kredi Kartı,Sonbahar,2,7482.74,54,3.6,True,True,True,4,2186.97
RZV13167,2024-10-22 16:45:00,Çift,Standart,46-60,Havale,Sonbahar,2,3740.12,27,3.6,True,False,False,1,559.43
RZV13168,2024-10-22 17:33:00,Çift,Standart,26-35,Kredi Kartı,Sonbahar,2,4087.23,26,4.0,False,False,True,0,803.79
RZV13169,2024-10-22 18:39:00,Aile,Standart,46-60,Nakit,Sonbahar,4,7800.28,11,4.1,True,False,False,1,1201.35
RZV13170,2024-10-22 18:54:00,Tek Kişi,Lüks,36-45,Kredi Kartı,Sonbahar,1,3321.0,12,4.9,True,True,True,0,1487.21
RZV13171,2024-10-22 18:59:00,Aile,Ekonomik,26-35,Kredi Kartı,Sonbahar,4,5414.13,5,3.5,True,False,False,2,361.54
RZV13172,2024-10-22 19:32:00,Çift,Royal,46-60,Kredi Kartı,Sonbahar,2,6016.61,10,4.1,True,True,True,1,1624.08
RZV13173,2024-10-22 20:08:00,Arkadaş Grubu,Lüks,26-35,Kredi Kartı,Sonbahar,2,6490.23,10,5.0,True,True,False,0,1508.73
RZV13174,2024-10-22 20:22:00,Çift,Royal,26-35,Kredi Kartı,Sonbahar,4,12046.98,12,4.3,True,False,False,3,1789.43
RZV13175,2024-10-22 20:50:00,Tek Kişi,Royal,36-45,Online Ödeme,Sonbahar,1,2856.39,10,4.3,True,True,True,0,734.46
RZV13176,2024-10-22 21:13:00,Çift,Royal,26-35,Online Ödeme,Sonbahar,3,8603.37,7,4.8,True,False,True,0,1243.0
RZV13177,2024-10-22 21:18:00,Aile,Royal,18-25,Online Ödeme,Sonbahar,5,14920.23,6,4.4,True,False,False,2,2037.83
RZV13178,2024-10-22 21:37:00,Aile,Lüks,18-25,Havale,Sonbahar,4,14026.44,19,4.0,True,False,False,0,1803.52
RZV13179,2024-10-22 21:46:00,Çift,Royal,36-45,Online Ödeme,Sonbahar,2,5440.16,12,3.9,False,True,False,0,794.04
RZV13180,2024-10-22 22:01:00,Çift,Standart,26-35,Online Ödeme,Sonbahar,2,3711.05,10,3.9,True,True,False,1,879.25
RZV13181,2024-10-22 22:20:00,Aile,Standart,36-45,Kredi Kartı,Sonbahar,3,6084.5,14,3.3,True,False,False,0,921.21
RZV13182,2024-10-22 22:28:00,Aile,Royal,46-60,Online Ödeme,Sonbahar,3,8489.32,7,4.7,True,True,False,2,1645.7
RZV13183,2024-10-23 10:00:00,Aile,Lüks,26-35,Kredi Kartı,Sonbahar,3,10067.18,9,4.5,True,True,True,0,2301.85
RZV13184,2024-10-23 10:06:00,Çift,Royal,26-35,Kredi Kartı,Sonbahar,2,5712.06,7,4.7,True,False,False,1,774.46
RZV13185,2024-10-23 10:20:00,Çift,Standart,36-45,Kredi Kartı,Sonbahar,3,5927.24,6,3.9,True,True,True,0,1386.37
RZV13186,2024-10-23 10:22:00,Çift,Ekonomik,46-60,Kredi Kartı,Sonbahar,4,6366.64,10,3.5,True,True,False,1,496.71
RZV13187,2024-10-23 10:37:00,Aile,Royal,36-45,Nakit,Sonbahar,3,8499.94,8,3.9,True,True,False,1,1658.25
RZV13188,2024-10-23 11:02:00,Arkadaş Grubu,Standart,36-45,Online Ödeme,Sonbahar,4,8693.89,9,3.3,True,True,False,2,920.66
RZV13189,2024-10-23 11:23:00,Arkadaş Grubu,Standart,26-35,Nakit,Sonbahar,4,8028.77,6,3.6,False,False,False,0,725.38
RZV13190,2024-10-23 11:25:00,Aile,Royal,26-35,Havale,Sonbahar,7,21118.98,7,4.3,True,True,False,2,2530.32
RZV13191,2024-10-23 11:31:00,Tek Kişi,Lüks,36-45,Kredi Kartı,Sonbahar,2,7028.74,9,4.6,True,False,False,0,1342.33
RZV13192,2024-10-23 11:40:00,Aile,Royal,26-35,Kredi Kartı,Sonbahar,4,11330.0,8,4.7,True,True,True,1,2255.49
RZV13193,2024-10-23 11:54:00,Arkadaş Grubu,Royal,60+,Nakit,Sonbahar,2,5450.82,28,3.9,True,False,False,4,1245.12
RZV13194,2024-10-23 12:02:00,Aile,Royal,46-60,Kredi Kartı,Sonbahar,4,10976.38,10,4.3,True,False,False,2,1230.62
RZV13195,2024-10-23 12:09:00,Arkadaş Grubu,Royal,46-60,Havale,Sonbahar,3,9127.61,8,3.8,True,False,False,0,933.52
RZV13196,2024-10-23 12:16:00,Aile,Lüks,26-35,Online Ödeme,Sonbahar,5,16531.49,7,4.9,True,False,True,0,3224.81
RZV13197,2024-10-23 12:30:00,Çift,Lüks,18-25,Nakit,Sonbahar,4,12940.08,12,4.0,True,True,False,0,2703.96
RZV13198,2024-10-23 13:04:00,Çift,Royal,26-35,Nakit,Sonbahar,3,8954.75,25,4.2,True,True,True,3,1467.14
RZV13199,2024-10-23 13:20:00,Aile,Standart,36-45,Kredi Kartı,Sonbahar,4,8123.06,15,3.7,True,False,False,0,760.77
RZV13200,2024-10-23 13:28:00,Aile,Royal,46-60,Online Ödeme,Sonbahar,3,8038.21,10,4.3,True,True,True,0,1561.08
RZV13201,2024-10-23 13:44:00,Tek Kişi,Ekonomik,46-60,Kredi Kartı,Sonbahar,1,1479.72,7,3.5,True,True,False,6,220.11
RZV13202,2024-10-23 13:52:00,Çift,Royal,26-35,Kredi Kartı,Sonbahar,3,8441.84,8,4.2,True,False,True,0,1277.4
RZV13203,2024-10-23 14:01:00,Aile,Lüks,36-45,Kredi Kartı,Sonbahar,4,14257.99,14,4.6,True,False,False,1,1587.52
RZV13204,2024-10-23 14:09:00,Tek Kişi,Royal,36-45,Kredi Kartı,Sonbahar,2,5959.58,16,4.0,True,False,False,0,849.81
RZV13205,2024-10-23 14:19:00,Aile,Royal,36-45,Kredi Kartı,Sonbahar,4,10963.35,24,3.9,True,True,True,0,1632.41
RZV13206,2024-10-23 14:24:00,Çift,Standart,36-45,Havale,Sonbahar,4,8282.4,28,3.4,True,True,True,0,1443.51
RZV13207,2024-10-23 14:33:00,Çift,Standart,46-60,Kredi Kartı,Sonbahar,3,6401.72,27,3.6,True,True,False,3,1093.3
RZV13208,2024-10-23 15:22:00,Aile,Lüks,18-25,Kredi Kartı,Sonbahar,5,18703.21,15,4.7,True,False,True,4,3284.14
RZV13209,2024-10-23 15:28:00,Aile,Royal,36-45,Havale,Sonbahar,3,7987.13,29,4.2,True,True,False,2,1784.01
RZV13210,2024-10-23 16:02:00,Aile,Royal,26-35,Online Ödeme,Sonbahar,5,13580.48,16,4.0,True,True,True,2,2460.23
RZV13211,2024-10-23 16:15:00,Arkadaş Grubu,Standart,36-45,Kredi Kartı,Sonbahar,3,6113.89,16,4.0,True,True,False,1,1056.01
RZV13212,2024-10-23 16:17:00,Aile,Standart,18-25,Kredi Kartı,Sonbahar,3,6462.93,27,3.8,True,True,True,5,815.32
RZV13213,2024-10-23 16:44:00,Arkadaş Grubu,Ekonomik,46-60,Kredi Kartı,Sonbahar,2,3174.27,24,3.4,True,False,False,1,260.03
RZV13214,2024-10-23 16:47:00,Çift,Royal,36-45,Kredi Kartı,Sonbahar,4,11388.08,18,4.1,True,True,False,1,1695.74
RZV13215,2024-10-23 17:01:00,Aile,Royal,36-45,Kredi Kartı,Sonbahar,3,9212.67,36,3.8,True,False,True,0,1539.76
RZV13216,2024-10-23 18:38:00,Aile,Royal,36-45,Online Ödeme,Sonbahar,4,11063.33,11,4.2,True,False,True,7,1675.68
RZV13217,2024-10-23 18:47:00,Aile,Standart,26-35,Kredi Kartı,Sonbahar,4,8547.92,9,3.6,True,False,False,8,845.13
RZV13218,2024-10-23 18:49:00,Arkadaş Grubu,Lüks,46-60,Kredi Kartı,Sonbahar,3,11168.68,7,4.5,True,True,False,0,1332.16
RZV13219,2024-10-23 18:59:00,Aile,Lüks,26-35,Kredi Kartı,Sonbahar,5,18928.13,8,4.4,True,True,True,0,2278.79
RZV13220,2024-10-23 19:06:00,Arkadaş Grubu,Royal,36-45,Kredi Kartı,Sonbahar,2,6146.2,6,4.1,True,False,True,1,1589.2
RZV13221,2024-10-23 19:17:00,Çift,Royal,26-35,Kredi Kartı,Sonbahar,2,5595.18,10,4.2,False,False,True,1,1264.8
RZV13222,2024-10-23 19:35:00,Çift,Royal,18-25,Kredi Kartı,Sonbahar,4,10518.21,9,3.8,False,True,False,0,1376.8
RZV13223,2024-10-23 19:39:00,Arkadaş Grubu,Standart,26-35,Online Ödeme,Sonbahar,3,5953.07,11,3.8,False,True,True,5,799.18
RZV13224,2024-10-23 20:01:00,Çift,Royal,18-25,Online Ödeme,Sonbahar,4,11992.7,17,3.8,False,True,True,0,1462.49
RZV13225,2024-10-23 20:06:00,Çift,Royal,36-45,Kredi Kartı,Sonbahar,2,5976.44,18,4.4,True,True,False,1,906.17
RZV13226,2024-10-23 20:12:00,Arkadaş Grubu,Royal,26-35,Kredi Kartı,Sonbahar,2,5416.29,6,4.4,True,False,True,1,1529.87
RZV13227,2024-10-23 20:40:00,Aile,Royal,26-35,Kredi Kartı,Sonbahar,4,10185.97,9,4.5,True,False,True,2,2238.93
RZV13228,2024-10-23 20:47:00,Çift,Standart,26-35,Online Ödeme,Sonbahar,3,6011.81,8,4.4,False,False,True,2,771.45
RZV13229,2024-10-23 22:09:00,Aile,Royal,36-45,Kredi Kartı,Sonbahar,3,8356.49,9,4.5,False,True,False,0,886.89
RZV13230,2024-10-23 22:25:00,Çift,Royal,60+,Havale,Sonbahar,2,5136.06,11,4.4,True,True,False,0,853.5
RZV13231,2024-10-23 22:36:00,Aile,Lüks,26-35,Nakit,Sonbahar,3,11119.27,7,3.9,True,True,True,0,2866.18
RZV13232,2024-10-23 22:43:00,Aile,Royal,18-25,Nakit,Sonbahar,4,10715.24,8,4.6,True,True,False,2,1655.12
RZV13233,2024-10-24 10:11:00,Arkadaş Grubu,Standart,36-45,Nakit,Sonbahar,4,8233.2,6,4.0,False,True,False,0,985.51
RZV13234,2024-10-24 10:13:00,Çift,Royal,26-35,Kredi Kartı,Sonbahar,2,5153.67,10,4.4,True,True,True,0,1036.02
RZV13235,2024-10-24 10:15:00,Aile,Lüks,26-35,Online Ödeme,Sonbahar,4,15009.97,14,4.8,True,True,False,5,2463.77
RZV13236,2024-10-24 10:19:00,Arkadaş Grubu,Standart,18-25,Online Ödeme,Sonbahar,4,8382.84,8,3.6,True,True,False,2,948.27
RZV13237,2024-10-24 10:28:00,Arkadaş Grubu,Standart,26-35,Havale,Sonbahar,2,3910.74,8,4.2,True,False,False,2,537.45
RZV13238,2024-10-24 10:31:00,Aile,Royal,26-35,Havale,Sonbahar,4,11490.06,10,4.0,True,True,True,0,2229.79
RZV13239,2024-10-24 10:50:00,Arkadaş Grubu,Standart,36-45,Online Ödeme,Sonbahar,4,7499.93,14,4.0,True,False,False,0,1161.39
RZV13240,2024-10-24 10:54:00,Çift,Royal,46-60,Online Ödeme,Sonbahar,4,12287.35,13,4.2,False,True,False,0,1434.0
RZV13241,2024-10-24 10:57:00,Aile,Royal,26-35,Online Ödeme,Sonbahar,3,8897.46,18,4.2,True,True,False,0,1415.97
RZV13242,2024-10-24 11:07:00,Aile,Royal,46-60,Online Ödeme,Sonbahar,3,8885.42,10,4.3,True,False,False,1,957.45
RZV13243,2024-10-24 11:24:00,Tek Kişi,Standart,46-60,Havale,Sonbahar,1,1861.35,23,4.0,False,True,False,2,374.05
RZV13244,2024-10-24 11:31:00,Çift,Standart,36-45,Kredi Kartı,Sonbahar,3,5421.28,17,3.7,True,False,True,0,1162.1
RZV13245,2024-10-24 11:49:00,Arkadaş Grubu,Lüks,36-45,Kredi Kartı,Sonbahar,3,10679.28,9,4.7,True,True,False,0,1735.17
RZV13246,2024-10-24 12:01:00,Aile,Royal,26-35,Kredi Kartı,Sonbahar,4,10402.83,8,4.2,True,False,False,0,1519.11
RZV13247,2024-10-24 12:29:00,Çift,Royal,36-45,Kredi Kartı,Sonbahar,2,5914.09,12,4.5,True,False,True,1,1360.05
RZV13248,2024-10-24 12:58:00,Çift,Ekonomik,18-25,Kredi Kartı,Sonbahar,2,2949.65,14,3.5,True,True,False,0,364.67
RZV13249,2024-10-24 13:00:00,Çift,Royal,46-60,Online Ödeme,Sonbahar,3,8128.84,6,4.6,True,False,False,2,1528.69
RZV13250,2024-10-24 13:01:00,Çift,Standart,26-35,Havale,Sonbahar,2,3658.92,7,3.8,True,True,False,4,555.28
RZV13251,2024-10-24 13:25:00,Çift,Lüks,26-35,Kredi Kartı,Sonbahar,3,11541.74,13,4.4,True,False,False,0,2088.41
RZV13252,2024-10-24 13:29:00,Aile,Royal,18-25,Nakit,Sonbahar,4,12221.46,14,4.7,True,True,True,1,1656.15
RZV13253,2024-10-24 13:33:00,Aile,Lüks,18-25,Online Ödeme,Sonbahar,4,12968.47,12,4.8,True,False,True,6,2238.64
RZV13254,2024-10-24 13:35:00,Çift,Standart,36-45,Nakit,Sonbahar,2,3866.25,8,3.8,True,True,False,0,546.07
RZV13255,2024-10-24 13:47:00,Çift,Lüks,36-45,Online Ödeme,Sonbahar,2,6847.1,6,4.6,True,True,True,1,2036.93
RZV13256,2024-10-24 14:10:00,Arkadaş Grubu,Lüks,46-60,Havale,Sonbahar,2,6715.52,16,4.7,True,True,False,0,1384.63
RZV13257,2024-10-24 14:13:00,Aile,Standart,36-45,Kredi Kartı,Sonbahar,3,6521.36,48,3.7,False,False,False,2,828.77
RZV13258,2024-10-24 14:24:00,Aile,Royal,46-60,Kredi Kartı,Sonbahar,4,11695.81,21,4.7,True,False,True,0,2031.35
RZV13259,2024-10-24 14:32:00,Çift,Royal,26-35,Nakit,Sonbahar,2,6110.63,29,4.3,True,False,True,1,1580.42
RZV13260,2024-10-24 15:20:00,Çift,Ekonomik,26-35,Online Ödeme,Sonbahar,2,3224.7,22,3.2,True,True,False,0,404.78
RZV13261,2024-10-24 15:47:00,Çift,Royal,18-25,Kredi Kartı,Sonbahar,3,8827.63,27,4.1,True,True,True,0,1796.5
RZV13262,2024-10-24 15:48:00,Aile,Royal,26-35,Kredi Kartı,Sonbahar,4,11641.21,22,4.5,True,True,False,0,1763.95
RZV13263,2024-10-24 15:51:00,Aile,Royal,46-60,Kredi Kartı,Sonbahar,4,12020.2,39,3.8,False,False,False,0,1439.01
RZV13264,2024-10-24 15:53:00,Tek Kişi,Standart,36-45,Kredi Kartı,Sonbahar,2,4147.32,33,3.3,True,True,True,1,1037.63
RZV13265,2024-10-24 16:05:00,Arkadaş Grubu,Standart,46-60,Havale,Sonbahar,3,5626.46,21,4.1,True,False,False,5,970.4
RZV13266,2024-10-24 16:06:00,Arkadaş Grubu,Standart,18-25,Kredi Kartı,Sonbahar,4,8237.0,24,3.4,False,False,False,0,1028.09
RZV13267,2024-10-24 16:28:00,Çift,Ekonomik,46-60,Kredi Kartı,Sonbahar,2,3009.0,20,3.5,False,True,False,0,336.6
RZV13268,2024-10-24 16:29:00,Aile,Standart,36-45,Online Ödeme,Sonbahar,5,10963.79,26,3.5,True,True,False,0,1271.72
RZV13269,2024-10-24 16:55:00,Çift,Royal,46-60,Kredi Kartı,Sonbahar,4,11222.32,14,3.7,True,True,True,0,1558.19
RZV13270,2024-10-24 17:27:00,Çift,Lüks,18-25,Kredi Kartı,Sonbahar,4,12707.67,15,5.0,True,True,True,3,2002.97
RZV13271,2024-10-24 17:56:00,Çift,Standart,36-45,Online Ödeme,Sonbahar,2,3811.35,22,3.6,False,False,False,2,665.7
RZV13272,2024-10-24 18:22:00,Arkadaş Grubu,Lüks,26-35,Kredi Kartı,Sonbahar,2,7584.33,8,4.6,True,False,False,3,1694.68
RZV13273,2024-10-24 18:52:00,Tek Kişi,Lüks,36-45,Kredi Kartı,Sonbahar,1,3823.65,16,5.0,True,False,True,2,1425.19
RZV13274,2024-10-24 19:30:00,Çift,Lüks,26-35,Kredi Kartı,Sonbahar,3,10979.85,7,4.3,True,True,False,1,1871.9
RZV13275,2024-10-24 19:45:00,Çift,Royal,36-45,Kredi Kartı,Sonbahar,3,7655.53,10,3.8,True,False,False,3,1359.53
RZV13276,2024-10-24 20:06:00,Çift,Royal,36-45,Kredi Kartı,Sonbahar,2,5066.37,9,4.5,True,True,False,0,973.11
RZV13277,2024-10-24 20:27:00,Arkadaş Grubu,Standart,18-25,Kredi Kartı,Sonbahar,3,5975.51,11,3.2,True,False,False,1,669.1
RZV13278,2024-10-24 20:44:00,Aile,Lüks,26-35,Kredi Kartı,Sonbahar,4,15399.08,11,5.0,True,True,True,1,3240.06
RZV13279,2024-10-24 21:05:00,Çift,Lüks,18-25,Online Ödeme,Sonbahar,2,7517.02,6,4.6,True,False,True,2,1311.66
RZV13280,2024-10-24 21:12:00,Çift,Standart,46-60,Online Ödeme,Sonbahar,4,8692.97,12,3.7,True,False,False,0,767.55
RZV13281,2024-10-24 21:23:00,Çift,Royal,18-25,Kredi Kartı,Sonbahar,3,8607.55,6,3.7,True,True,False,0,1620.82
RZV13282,2024-10-24 22:20:00,Çift,Standart,18-25,Online Ödeme,Sonbahar,2,4287.3,13,3.8,True,True,True,1,1112.55
RZV13283,2024-10-24 22:25:00,Aile,Royal,36-45,Kredi Kartı,Sonbahar,4,10796.12,5,4.3,True,False,True,1,1798.3
RZV13284,2024-10-24 22:34:00,Çift,Royal,18-25,Havale,Sonbahar,2,5070.65,11,4.0,True,True,False,4,1476.35
RZV13285,2024-10-24 22:45:00,Çift,Royal,60+,Kredi Kartı,Sonbahar,3,9102.66,6,4.2,True,False,False,0,1380.73
RZV13286,2024-10-24 22:51:00,Çift,Standart,26-35,Online Ödeme,Sonbahar,4,7549.49,6,3.9,True,False,False,1,1218.69
RZV13287,2024-10-25 10:02:00,Arkadaş Grubu,Standart,18-25,Nakit,Sonbahar,4,8365.58,9,3.5,True,False,False,3,718.22
RZV13288,2024-10-25 10:14:00,Arkadaş Grubu,Royal,36-45,Havale,Sonbahar,3,8667.07,5,4.0,True,True,False,3,1289.5
RZV13289,2024-10-25 10:22:00,Aile,Ekonomik,36-45,Nakit,Sonbahar,3,4192.35,22,4.3,False,False,False,2,362.03
RZV13290,2024-10-25 10:27:00,Arkadaş Grubu,Royal,26-35,Kredi Kartı,Sonbahar,2,5259.27,10,4.2,True,True,False,1,888.66
RZV13291,2024-10-25 10:40:00,Aile,Ekonomik,36-45,Online Ödeme,Sonbahar,4,5794.89,5,3.6,False,False,False,0,333.91
RZV13292,2024-10-25 10:50:00,Çift,Royal,36-45,Havale,Sonbahar,2,5887.76,10,3.7,True,True,False,2,1231.48
RZV13293,2024-10-25 12:01:00,Arkadaş Grubu,Standart,36-45,Online Ödeme,Sonbahar,3,5447.09,5,3.8,True,False,True,4,1163.86
RZV13294,2024-10-25 12:05:00,Arkadaş Grubu,Standart,26-35,Kredi Kartı,Sonbahar,2,3925.65,6,4.3,True,False,False,1,559.56
RZV13295,2024-10-25 12:17:00,Çift,Ekonomik,18-25,Kredi Kartı,Sonbahar,2,3099.07,17,3.5,False,False,False,0,297.36
RZV13296,2024-10-25 12:21:00,Aile,Standart,26-35,Online Ödeme,Sonbahar,3,5605.77,17,4.0,True,False,True,0,789.6
RZV13297,2024-10-25 12:37:00,Aile,Royal,46-60,Kredi Kartı,Sonbahar,7,18108.12,11,4.3,False,False,False,0,1310.23
RZV13298,2024-10-25 12:45:00,Çift,Royal,46-60,Havale,Sonbahar,3,8215.56,6,4.2,True,False,True,1,1604.28
RZV13299,2024-10-25 12:48:00,Aile,Royal,18-25,Online Ödeme,Sonbahar,4,10721.89,8,3.2,True,True,False,3,1551.99
RZV13300,2024-10-25 14:26:00,Aile,Lüks,26-35,Nakit,Sonbahar,3,10813.1,22,4.5,False,True,False,1,2036.58
RZV13301,2024-10-25 14:29:00,Aile,Royal,26-35,Kredi Kartı,Sonbahar,4,12251.83,37,3.8,True,True,True,3,2128.06
RZV13302,2024-10-25 14:54:00,Aile,Ekonomik,26-35,Kredi Kartı,Sonbahar,3,4054.02,28,3.6,True,False,False,2,400.13
RZV13303,2024-10-25 14:55:00,Çift,Lüks,36-45,Online Ödeme,Sonbahar,3,11345.0,19,4.9,False,False,True,0,2243.84
RZV13304,2024-10-25 15:11:00,Aile,Royal,36-45,Kredi Kartı,Sonbahar,5,13813.02,16,4.6,True,True,False,3,2115.31
RZV13305,2024-10-25 15:43:00,Aile,Standart,36-45,Kredi Kartı,Sonbahar,4,8262.41,15,4.1,True,False,True,2,821.31
RZV13306,2024-10-25 16:46:00,Aile,Royal,36-45,Nakit,Sonbahar,4,11986.3,52,3.6,True,True,False,2,1302.2
RZV13307,2024-10-25 17:25:00,Çift,Lüks,36-45,Nakit,Sonbahar,3,10654.26,34,4.7,True,True,False,1,1399.73
RZV13308,2024-10-25 18:21:00,Arkadaş Grubu,Standart,18-25,Kredi Kartı,Sonbahar,4,7355.7,10,4.1,True,False,False,0,769.19
RZV13309,2024-10-25 18:33:00,Aile,Standart,36-45,Kredi Kartı,Sonbahar,7,12993.67,14,4.5,True,True,True,1,1342.66
RZV13310,2024-10-25 20:09:00,Çift,Standart,18-25,Kredi Kartı,Sonbahar,3,6347.14,8,4.1,False,False,False,0,540.59
RZV13311,2024-10-25 20:25:00,Çift,Royal,36-45,Kredi Kartı,Sonbahar,2,5296.59,7,4.0,True,False,True,0,900.12
RZV13312,2024-10-25 20:33:00,Aile,Royal,36-45,Kredi Kartı,Sonbahar,4,11354.64,9,4.2,True,True,True,1,1958.67
RZV13313,2024-10-25 21:01:00,Aile,Lüks,26-35,Havale,Sonbahar,3,10348.97,10,4.8,True,True,True,3,2432.63
RZV13314,2024-10-25 21:24:00,Tek Kişi,Royal,46-60,Kredi Kartı,Sonbahar,1,2690.04,13,3.7,False,True,True,2,840.0
RZV13315,2024-10-25 21:24:00,Çift,Standart,26-35,Kredi Kartı,Sonbahar,3,6344.36,7,3.4,True,True,False,2,975.87
RZV13316,2024-10-25 21:33:00,Çift,Ekonomik,36-45,Nakit,Sonbahar,2,3138.73,6,2.9,False,False,True,0,354.9
RZV13317,2024-10-25 21:35:00,Çift,Lüks,46-60,Nakit,Sonbahar,2,7204.55,9,4.5,True,True,False,1,1597.68
RZV13318,2024-10-25 21:45:00,Aile,Royal,26-35,Online Ödeme,Sonbahar,4,10914.78,8,4.2,True,True,False,6,1857.52
RZV13319,2024-10-25 21:54:00,Aile,Royal,36-45,Online Ödeme,Sonbahar,5,13234.12,18,4.5,True,False,False,2,1942.74
RZV13320,2024-10-25 22:09:00,Aile,Standart,26-35,Online Ödeme,Sonbahar,4,8025.43,13,4.1,True,False,False,2,874.17
RZV13321,2024-10-25 22:20:00,Çift,Standart,18-25,Online Ödeme,Sonbahar,3,6380.52,7,3.6,True,True,False,6,851.54
RZV13322,2024-10-25 22:28:00,Arkadaş Grubu,Ekonomik,26-35,Kredi Kartı,Sonbahar,2,3045.4,6,3.6,True,True,False,0,362.63
RZV13323,2024-10-25 22:43:00,Çift,Ekonomik,36-45,Kredi Kartı,Sonbahar,3,4923.13,8,3.6,False,True,False,2,458.15
RZV13324,2024-10-26 10:30:00,Çift,Ekonomik,36-45,Kredi Kartı,Sonbahar,2,2709.26,7,3.2,False,True,False,2,287.24
RZV13325,2024-10-26 10:30:00,Çift,Royal,36-45,Kredi Kartı,Sonbahar,3,9237.22,26,3.8,True,False,False,3,1216.31
RZV13326,2024-10-26 10:56:00,Çift,Standart,26-35,Online Ödeme,Sonbahar,2,4153.13,7,3.6,True,True,False,0,929.34
RZV13327,2024-10-26 11:12:00,Arkadaş Grubu,Lüks,26-35,Nakit,Sonbahar,3,11198.62,7,4.5,True,True,True,1,2441.56
RZV13328,2024-10-26 11:31:00,Aile,Royal,26-35,Online Ödeme,Sonbahar,3,8122.72,10,4.2,True,False,False,1,1012.44
RZV13329,2024-10-26 11:35:00,Çift,Lüks,36-45,Online Ödeme,Sonbahar,2,7011.68,6,5.0,True,False,True,1,1922.81
RZV13330,2024-10-26 11:56:00,Çift,Lüks,26-35,Kredi Kartı,Sonbahar,4,14831.57,7,4.6,True,True,False,0,2525.65
RZV13331,2024-10-26 11:59:00,Arkadaş Grubu,Standart,36-45,Kredi Kartı,Sonbahar,2,4208.52,12,3.9,True,True,False,0,622.17
RZV13332,2024-10-26 12:20:00,Çift,Standart,46-60,Online Ödeme,Sonbahar,2,3867.23,10,3.5,True,True,False,0,873.94
RZV13333,2024-10-26 12:40:00,Aile,Standart,36-45,Kredi Kartı,Sonbahar,4,7719.06,10,4.0,False,True,False,1,691.18
RZV13334,2024-10-26 13:20:00,Çift,Lüks,18-25,Kredi Kartı,Sonbahar,4,14455.87,9,4.1,True,False,True,5,1884.18
RZV13335,2024-10-26 14:10:00,Aile,Lüks,36-45,Kredi Kartı,Sonbahar,4,15214.25,18,4.6,True,True,False,0,2711.49
RZV13336,2024-10-26 14:14:00,Çift,Lüks,26-35,Online Ödeme,Sonbahar,3,10371.45,14,4.2,True,True,True,2,1899.98
RZV13337,2024-10-26 14:23:00,Aile,Standart,26-35,Nakit,Sonbahar,5,9705.88,17,3.9,True,True,False,1,1513.33
